"Unspecified firearm discharge - Extremities,",Extremities,,,,,,,,,,,,,,
"Unspecified forearm,",Forearm,,,,,,,,,,,,,,
"Unspecified forearm, right forearm,",Forearm,,,,,,,,,,,,,,
"Unspecified forearm, right wrist, initial encounter,",Forearm,,,,,,,,,,,,,,
"Unspecified halogen derivatives of aliphatic and aromatic hydrocarbons - Skin,",Skin,,,,,,,,,,,,,,
"Unspecified halogen derivatives of aliphatic and aromatic hydrocarbons affect the Skin.,",Skin,,,,,,,,,,,,,,
"Unspecified injury of head,",skull,,,,,,,,,,,,,,
"Unspecified injury of left ankle, initial encounter.,",Ankle,,,,,,,,,,,,,,
"Unspecified injury of left elbow, subsequent encounter.,",Elbow,,,,,,,,,,,,,,
"Unspecified injury of left shoulder,",Shoulder,,,,,,,,,,,,,,
"Unspecified injury of left shoulder, initial encounter.,",Shoulder,,,,,,,,,,,,,,
"Unspecified injury of right elbow, initial encounter.,",Elbow,,,,,,,,,,,,,,
"Unspecified injury of right hip, initial encounter.,",Hips,,,,,,,,,,,,,,
"Unspecified injury of right shoulder, initial encounter.,",Shoulder,,,,,,,,,,,,,,
"Unspecified injury of right shoulder, subsequent encounter.,",Shoulder,,,,,,,,,,,,,,
"Unspecified injury of the head,",skull,,,,,,,,,,,,,,
"Unspecified injury of the head.,",skull,,,,,,,,,,,,,,
"Unspecified injury of unspecified muscle and tendon at lower leg level, left leg, initial encounter.,",legs,,,,,,,,,,,,,,
"Unspecified injury of unspecified muscle and tendon at lower leg level, left leg, subsequent encounter.,",legs,,,,,,,,,,,,,,
"Unspecified injury of unspecified muscle and tendon at lower leg level, right leg, initial encounter.,",legs,,,,,,,,,,,,,,
"Unspecified injury of unspecified muscle, fascia and tendon at ankle and foot level,",Foot,,,,,,,,,,,,,,
"Unspecified injury of unspecified muscle, fascia and tendon at lower leg, left side, subsequent encounter.,",legs,,,,,,,,,,,,,,
"Unspecified injury of unspecified muscle, fascia and tendon at neck level, initial encounter.,",Fascia,,,,,,,,,,,,,,
"Unspecified injury of unspecified muscle, fascia and tendon at neck level, subsequent encounter.,",Fascia,,,,,,,,,,,,,,
"Unspecified injury of unspecified muscle, fascia and tendon at neck level, unspecified side.,",Fascia,,,,,,,,,,,,,,
"Unspecified injury of wrist and hand.,",hand,,,,,,,,,,,,,,
"Unspecified injury of wrist, hand and fingers,",hand,,,,,,,,,,,,,,
"Unspecified inorganic substance - Skin,",Skin,,,,,,,,,,,,,,
"Unspecified lower leg,",Legs,,,,,,,,,,,,,,
"Unspecified nonopioid analgesic, antipyretic and antirheumatic poisoning affects the Liver.,",liver,,,,,,,,,,,,,,
"Unspecified occupant of bus injured in collision with fixed or stationary object in traffic accident affects multiple body parts, including Head, Neck, Thorax, Abdomen, Lower back, Pelvis, Upper limb, Lower limb.,",skull,neck,Thorax,Abdomen,back,Pelvis,Upper limb,Lower limb,,,,,,,
"Unspecified occupant of bus injured in noncollision transport accident in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of bus injured in noncollision transport accident in traffic accident, sequela affects Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of dune buggy injured in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of heavy transport vehicle injured in collision with car, pick-up truck or van in traffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle in nontraffic accident - Multiple body parts,",Heel,,,,,,,,,,,,,,
"Unspecified occupant of military vehicle injured in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of military vehicle injured in traffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of other special all-terrain or other off-road motor vehicle injured in traffic accident, sequela affects Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of pick-up truck or van injured in collision with other nonmotor vehicle in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of pick-up truck or van injured in collision with other nonmotor vehicle in traffic accident affects Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of pick-up truck or van injured in noncollision transport accident in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of special industrial vehicle injured in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of three-wheeled motor vehicle injured in collision with pedal cycle in traffic accident affects multiple body parts.,",Heel,,,,,,,,,,,,,,
"Unspecified occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal in traffic accident affects Multiple body regions.,",Heel,,,,,,,,,,,,,,
"Unspecified occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal in traffic accident, sequela affects: \nSpine (vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of three-wheeled motor vehicle injured in collision with unspecified motor vehicles in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of three-wheeled motor vehicle injured in noncollision transport accident in nontraffic accident affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified occupant of three-wheeled motor vehicle injured in noncollision transport accident in traffic accident affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified organic solvent - Skin,",Skin,,,,,,,,,,,,,,
"Unspecified organic solvent: Skin,",Skin,,,,,,,,,,,,,,
"Unspecified part of head,",skull,,,,,,,,,,,,,,
"Unspecified part of head, face and neck,",skull,,,,,,,,,,,,,,
"Unspecified part of head, initial encounter,",skull,,,,,,,,,,,,,,
"Unspecified part of head, initial encounter.,",skull,,,,,,,,,,,,,,
"Unspecified part of head, neck, and trunk,",skull,,,,,,,,,,,,,,
"Unspecified part of head.,",skull,,,,,,,,,,,,,,
"Unspecified part of lower leg,",legs,,,,,,,,,,,,,,
"Unspecified part of lower limb,",lower limb,,,,,,,,,,,,,,
"Unspecified part of the head,",skull,,,,,,,,,,,,,,
"Unspecified parts of head,",skull,,,,,,,,,,,,,,
"Unspecified parts of head, face, and neck,",skull,,,,,,,,,,,,,,
"Unspecified pesticide - Skin,",Skin,,,,,,,,,,,,,,
"Unspecified pesticide: Skin,",Skin,,,,,,,,,,,,,,
"Unspecified spider venom - Skin,",Skin,,,,,,,,,,,,,,
"Upper Arm,",Arms,,,,,,,,,,,,,,
"Upper Back,",back,,,,,,,,,,,,,,
"Upper Extremity,",Upper Extremity,,,,,,,,,,,,,,
"Upper Gum,",Gum,,,,,,,,,,,,,,
"Upper Limb,",Upper Limb,,,,,,,,,,,,,,
"Upper Limbs,",Upper Limb,,,,,,,,,,,,,,
"Upper airway,",Upper airway,,,,,,,,,,,,,,
"Upper alimentary tract,",Upper alimentary tract,,,,,,,,,,,,,,
"Upper arm,",Arms,,,,,,,,,,,,,,
"Upper arm and forearm,",Forearm,,,,,,,,,,,,,,
"Upper arm.,",Arms,,,,,,,,,,,,,,
"Upper arms.,",Arms,,,,,,,,,,,,,,
"Upper back,",back,,,,,,,,,,,,,,
"Upper back.,",back,,,,,,,,,,,,,,
"Upper end of humerus,",Humerus,,,,,,,,,,,,,,
"Upper end of left humerus,",Humerus,,,,,,,,,,,,,,
"Upper end of right humerus,",Humerus,,,,,,,,,,,,,,
"Upper end of unspecified humerus,",Humerus,,,,,,,,,,,,,,
"Upper extremities,",Extremities,,,,,,,,,,,,,,
"Upper extremity,",Upper Extremity,,,,,,,,,,,,,,
"Upper eyelid,",eye,,,,,,,,,,,,,,
"Upper gastrointestinal tract,",Upper gastrointestinal tract,,,,,,,,,,,,,,
"Upper limb,",Upper limb,,,,,,,,,,,,,,
"Upper limb below elbow,",Upper limb,,,,,,,,,,,,,,
"Upper limb(s), including shoulder girdle.,",Upper limb,,,,,,,,,,,,,,
"Upper limbs,",Upper limb,,,,,,,,,,,,,,
"Upper lip,",lips,,,,,,,,,,,,,,
"Upper respiratory tract,",respiratory tract,,,,,,,,,,,,,,
"Urachus,",ureters,,,,,,,,,,,,,,
"Ureter,",ureter,,,,,,,,,,,,,,
"Ureter.,",ureters,,,,,,,,,,,,,,
"Ureteric orifice,",ureters,,,,,,,,,,,,,,
"Ureterovesical orifice,",ureters,,,,,,,,,,,,,,
"Ureters,",Ureters,,,,,,,,,,,,,,
"Urethra,",Urethra,,,,,,,,,,,,,,
"Urethra.,",Urethra,,,,,,,,,,,,,,
"Urethral fistula - Genitourinary System,",Urethral fistula - Genitourinary System,,,,,,,,,,,,,,
"Urethral.,",Urethra,,,,,,,,,,,,,,
"Urinary Bladder,",Urinary Bladder,,,,,,,,,,,,,,
"Urinary Sphincter,",Urinary Bladder,,,,,,,,,,,,,,
"Urinary System,",Urinary Bladder,,,,,,,,,,,,,,
"Urinary Tract,",Urinary Tract,,,,,,,,,,,,,,
"Urinary and Pelvic Organ,",Ureters,,,,,,,,,,,,,,
"Urinary and pelvic organ,",Ureters,,,,,,,,,,,,,,
"Urinary and pelvic organ.,",Ureters,,,,,,,,,,,,,,
"Urinary and pelvic organs,",Ureters,,,,,,,,,,,,,,
"Urinary bladder,",Urinary bladder,,,,,,,,,,,,,,
"Urinary electronic stimulator device,",Urinary electronic stimulator device,,,,,,,,,,,,,,
"Urinary meatus,",Ureters,,,,,,,,,,,,,,
"Urinary organ,",Ureters,,,,,,,,,,,,,,
"Urinary organ.,",Ureters,,,,,,,,,,,,,,
"Urinary organs,",Ureters,,,,,,,,,,,,,,
"Urinary organs.,",Ureters,,,,,,,,,,,,,,
"Urinary sphincter,",Ureters,,,,,,,,,,,,,,
"Urinary system,",Ureters,,,,,,,,,,,,,,
"Urinary system.,",Ureters,,,,,,,,,,,,,,
"Urinary tract,",Urinary Tract,,,,,,,,,,,,,,
"Urinary tract organ,",Urinary tract,,,,,,,,,,,,,,
"Urinary tract.,",Urinary tract,,,,,,,,,,,,,,
"Urogenital area,",Urogenital tract,,,,,,,,,,,,,,
"Urogenital system,",Urogenital tract,,,,,,,,,,,,,,
"Urogenital tract,",Urogenital tract,,,,,,,,,,,,,,
"Uterine adnexa,",Uterus,,,,,,,,,,,,,,
"Uterine tubes and ligaments,",Uterus,,,,,,,,,,,,,,
"Uterine vein,",Uterine vein,,,,,,,,,,,,,,
"Uterus,",Uterus,,,,,,,,,,,,,,
"Uterus and cervix,",Uterus,cervix,,,,,,,,,,,,,
"Uterus.,",Uterus,,,,,,,,,,,,,,
"Uvula,",vulva,,,,,,,,,,,,,,
"Vagina,",Vagina,,,,,,,,,,,,,,
"Vagina and Vulva,",Vagina,vulva,,,,,,,,,,,,,
"Vagina and large intestine.,",Vagina,large intestine,,,,,,,,,,,,,
"Vagina and vulva,",Vagina,vulva,,,,,,,,,,,,,
"Vagina and vulva.,",Vagina,vulva,,,,,,,,,,,,,
"Vagina.,",Vagina,,,,,,,,,,,,,,
"Various Body Parts,",Various s,,,,,,,,,,,,,,
"Various Sites,",Various Sites,,,,,,,,,,,,,,
"Various body parts,",Various s,,,,,,,,,,,,,,
"Various body parts can be affected by Nosocomial conditions, including the following:\n\nLungs,",lungs,,,,,,,,,,,,,,
"Vascular System,",Vascular System,,,,,,,,,,,,,,
"Vascular dialysis catheter,",Catheter,,,,,,,,,,,,,,
"Vascular prosthetic devices, implants and grafts - Blood Vessels,",Blood Vessels,,,,,,,,,,,,,,
"Vascular prosthetic devices, implants and grafts - Limb,",limb,,,,,,,,,,,,,,
"Vascular prosthetic devices, implants and grafts affect the Limb.,",limb,,,,,,,,,,,,,,
"Vascular prosthetic devices, implants, and grafts - Limb,",limb,,,,,,,,,,,,,,
"Vascular prosthetic devices, implants, and grafts: Limb,",limb,,,,,,,,,,,,,,
"Vascular system,",Vascular System,,,,,,,,,,,,,,
"Vein at forearm level,",Forearm,,,,,,,,,,,,,,
"Vein of right foot,",Foot,,,,,,,,,,,,,,
"Vein.,",Veins,,,,,,,,,,,,,,
"Veins,",Veins,,,,,,,,,,,,,,
"Veins of right upper extremity,",Upper Extremity,,,,,,,,,,,,,,
"Vena cava,",Vena cava,,,,,,,,,,,,,,
"Venous system,",Venous system,,,,,,,,,,,,,,
"Venous system.,",Venous system,,,,,,,,,,,,,,
"Vertebra (thoracolumbar region),",Spinal Cord,,,,,,,,,,,,,,
"Vertebra, cervical region,",Spinal Cord,cervical region,,,,,,,,,,,,,
"Vertebra, cervicothoracic region,",Spinal Cord,cervicothoracic region,,,,,,,,,,,,,
"Vertebra, lumbar region,",Spinal Cord,,,,,,,,,,,,,,
"Vertebra, lumbosacral region,",Spinal Cord,lumbosacral region,,,,,,,,,,,,,
"Vertebra, thoracolumbar region,",Spinal Cord,thoracolumbar region,,,,,,,,,,,,,
"Vertebrae,",Spinal Cord,,,,,,,,,,,,,,
"Vertebrae.,",Spinal Cord,,,,,,,,,,,,,,
"Vertebral Artery,",vertebral artery,,,,,,,,,,,,,,
"Vertebral Artery.,",vertebral artery,,,,,,,,,,,,,,
"Vertebral artery,",vertebral artery,,,,,,,,,,,,,,
"Vertebral artery.,",vertebral artery,,,,,,,,,,,,,,
"Vertebral column,",Spinal Cord,,,,,,,,,,,,,,
"Vessels,",Blood Vessels,,,,,,,,,,,,,,
"Vestibular System,",Vestibular System,,,,,,,,,,,,,,
"Vestibular system,",Vestibular system,,,,,,,,,,,,,,
"Visceral larva migrans affects the Liver.,",liver,,,,,,,,,,,,,,
"Visceral organs,",viscera,,,,,,,,,,,,,,
"Visual cortex,",Visual cortex,,,,,,,,,,,,,,
"Vitreous body, left eye.,",eye,,,,,,,,,,,,,,
"Vitreous body, right eye,",eye,,,,,,,,,,,,,,
"Vocal cord,",Vocal cord,,,,,,,,,,,,,,
"Vocal cord and larynx,",larynx,vocal cord,,,,,,,,,,,,,
"Vocal cord.,",Vocal cord,,,,,,,,,,,,,,
"Vocal cords,",Vocal cord,,,,,,,,,,,,,,
"Vulva,",vulva,,,,,,,,,,,,,,
"Vulva and Perineum,",vulva,,,,,,,,,,,,,,
"Vulva and Vagina,",vagina,vulva,,,,,,,,,,,,,
"Vulva and perineum,",vulva,,,,,,,,,,,,,,
"White blood cells,",White blood cells,,,,,,,,,,,,,,
"Wrist,",Wrist,,,,,,,,,,,,,,
"Wrist and Hand,",hand,,,,,,,,,,,,,,
"Wrist and hand,",hand,,,,,,,,,,,,,,
"Wrist and hand of left arm,",hand,,,,,,,,,,,,,,
"Wrist and hand of right arm.,",hand,,,,,,,,,,,,,,
"Wrist and hand.,",hand,,,,,,,,,,,,,,
"Wrist, Hand, Finger(s),",Wrist,Hand,Finger,,,,,,,,,,,,
"Wrist, hand, and finger(s),",Wrist,hand,Finger,,,,,,,,,,,,
"Wrist, hand, and fingers,",Wrist,hand,Finger,,,,,,,,,,,,
"Wrist.,",Wrist,,,,,,,,,,,,,,
"Wrists,",Wrist,,,,,,,,,,,,,,
Zygomatic bone,Zygomatic bone,,,,,,,,,,,,,,
